temp,humidity,ppm,label quality
40,36,90.32,normal
40,36,85.81,normal
40,36,81.48,normal
40,35,81.48,normal
40,35,81.48,normal
40,35,81.48,normal
40,35,77.32,normal
40,35,83.63,normal
40,35,92.65,normal
40,35,83.63,normal
40,35,85.81,normal
40,35,79.38,normal
40,35,83.63,normal
40,35,83.63,normal
40,35,83.63,normal
40,35,85.81,normal
40,34,90.32,normal
40,34,83.63,normal
40,34,83.63,normal
40,34,85.81,normal
40,34,81.48,normal
40,34,77.32,normal
40,34,71.4,normal
40,34,75.31,normal
40,34,85.81,normal
40,34,95.02,normal
40,34,85.81,normal
40,34,90.32,normal
40,34,83.63,normal
40,34,81.48,normal
40,34,79.38,normal
40,33,79.38,normal
40,33,79.38,normal
40,33,85.81,normal
40,33,77.32,normal
40,33,67.65,normal
40,33,52.63,normal
40,33,48.24,normal
40,33,48.24,normal
40,33,45.48,normal
40,33,40.32,normal
40,33,39.11,normal
40,33,36.76,normal
40,32,34.52,normal
40,32,31.36,normal
40,32,31.36,normal
40,32,30.36,normal
40,32,29.38,normal
40,32,29.38,normal
40,32,30.36,normal
40,32,30.36,normal
40,32,29.38,normal
40,32,29.38,normal
40,32,30.36,normal
40,32,29.38,normal
40,32,28.43,normal
40,32,28.43,normal
40,32,29.38,normal
40,32,27.5,normal
40,32,24.85,normal
40,32,22.39,normal
39,33,21.62,normal
39,33,20.86,normal
39,33,20.86,normal
39,33,20.13,normal
39,33,19.41,normal
39,33,20.13,normal
39,33,20.13,normal
39,33,20.86,normal
39,33,19.41,normal
39,33,20.13,normal
39,33,20.86,normal
39,33,19.41,normal
39,33,20.13,normal
39,33,20.86,normal
39,33,21.62,normal
39,33,20.86,normal
39,33,20.86,normal
39,33,20.86,normal
39,34,20.86,normal
39,33,20.86,normal
39,33,24.85,normal
39,34,39.11,normal
39,34,31.36,normal
39,34,37.92,normal
39,34,44.15,normal
39,33,34.52,normal
39,33,35.63,normal
39,33,34.52,normal
39,33,33.44,normal
39,33,31.36,normal
39,33,31.36,normal
39,33,33.44,normal
39,33,33.44,normal
39,33,32.39,normal
39,33,30.36,normal
39,33,31.36,normal
39,33,32.39,normal
40,32,30.36,normal
40,32,29.38,normal
40,32,29.38,normal
40,32,34.52,normal
40,32,35.63,normal
40,32,35.63,normal
40,32,34.52,normal
40,32,35.63,normal
40,32,36.76,normal
40,32,36.76,normal
40,32,36.76,normal
40,32,33.44,normal
40,32,31.36,normal
40,32,33.44,normal
40,32,31.36,normal
40,32,31.36,normal
40,32,34.52,normal
40,32,34.52,normal
40,31,39.11,normal
40,31,35.63,normal
40,31,34.52,normal
40,32,31.36,normal
40,32,29.38,normal
40,32,28.43,normal
40,32,33.44,normal
40,32,33.44,normal
40,32,34.52,normal
40,32,32.39,normal
40,32,31.36,normal
40,32,35.63,normal
40,31,31.36,normal
40,32,32.39,normal
40,31,31.36,normal
40,31,31.36,normal
40,32,30.36,normal
40,31,31.36,normal
40,31,30.36,normal
40,31,30.36,normal
40,31,32.39,normal
40,31,30.36,normal
40,31,31.36,normal
40,31,31.36,normal
40,31,31.36,normal
40,31,31.36,normal
40,31,30.36,normal
40,31,32.39,normal
40,31,32.39,normal
40,31,32.39,normal
40,31,32.39,normal
40,31,33.44,normal
40,31,32.39,normal
40,31,33.44,normal
40,31,33.44,normal
40,31,32.39,normal
40,31,32.39,normal
40,31,33.44,normal
40,31,34.52,normal
40,31,34.52,normal
40,31,34.52,normal
40,31,35.63,normal
40,31,36.76,normal
40,31,35.63,normal
40,31,35.63,normal
40,31,36.76,normal
40,31,35.63,normal
40,31,32.39,normal
40,31,33.44,normal
40,31,32.39,normal
40,31,32.39,normal
40,31,31.36,normal
40,31,31.36,normal
40,31,31.36,normal
40,31,31.36,normal
40,31,31.36,normal
40,31,31.36,normal
40,31,31.36,normal
40,31,30.36,normal
40,31,30.36,normal
40,31,31.36,normal
41,31,31.36,normal
41,31,32.39,normal
41,31,31.36,normal
41,31,32.39,normal
41,31,32.39,normal
41,31,32.39,normal
41,31,31.36,normal
41,31,32.39,normal
41,31,33.44,normal
41,31,33.44,normal
41,31,33.44,normal
41,31,33.44,normal
41,31,33.44,normal
41,31,33.44,normal
41,31,33.44,normal
41,31,33.44,normal
41,31,32.39,normal
41,31,33.44,normal
41,31,33.44,normal
41,31,33.44,normal
41,31,33.44,normal
41,31,33.44,normal
41,31,33.44,normal
41,31,33.44,normal
41,31,36.76,normal
41,31,34.52,normal
41,31,33.44,normal
41,31,32.39,normal
41,31,31.36,normal
41,31,32.39,normal
41,31,31.36,normal
41,31,31.36,normal
41,31,31.36,normal
41,31,31.36,normal
41,31,32.39,normal
41,31,30.36,normal
41,31,29.38,normal
41,31,29.38,normal
41,31,29.38,normal
41,31,29.38,normal
41,31,29.38,normal
41,31,30.36,normal
41,31,31.36,normal
41,31,30.36,normal
41,31,30.36,normal
41,31,29.38,normal
41,31,28.43,normal
41,30,29.38,normal
41,30,29.38,normal
41,30,29.38,normal
41,30,30.36,normal
41,30,30.36,normal
41,30,30.36,normal
41,30,30.36,normal
41,30,30.36,normal
41,30,32.39,normal
41,30,31.36,normal
41,30,31.36,normal
41,30,31.36,normal
41,30,31.36,normal
41,30,32.39,normal
41,30,32.39,normal
41,30,32.39,normal
41,31,33.44,normal
41,31,32.39,normal
41,31,32.39,normal
41,31,33.44,normal
41,31,34.52,normal
41,31,35.63,normal
41,31,34.52,normal
41,31,34.52,normal
41,31,33.44,normal
41,31,34.52,normal
41,31,33.44,normal
41,31,33.44,normal
41,31,32.39,normal
41,31,33.44,normal
41,31,33.44,normal
41,31,33.44,normal
41,31,34.52,normal
41,31,34.52,normal
41,31,33.44,normal
41,31,33.44,normal
41,31,34.52,normal
41,31,33.44,normal
41,31,32.39,normal
41,31,32.39,normal
41,31,32.39,normal
41,31,32.39,normal
41,30,31.36,normal
41,30,31.36,normal
42,30,30.36,normal
42,30,31.36,normal
42,30,30.36,normal
42,30,29.38,normal
42,30,30.36,normal
42,30,29.38,normal
42,30,30.36,normal
42,30,30.36,normal
42,30,30.36,normal
42,30,30.36,normal
42,30,30.36,normal
42,30,29.38,normal
42,30,29.38,normal
42,30,30.36,normal
42,30,31.36,normal
42,30,30.36,normal
42,30,29.38,normal
42,30,29.38,normal
42,30,29.38,normal
42,30,29.38,normal
42,30,29.38,normal
42,30,30.36,normal
42,30,29.38,normal
42,30,29.38,normal
42,30,29.38,normal
42,30,29.38,normal
42,30,29.38,normal
42,30,29.38,normal
42,30,29.38,normal
42,30,29.38,normal
42,30,30.36,normal
42,30,29.38,normal
42,30,29.38,normal
42,30,29.38,normal
42,30,28.43,normal
42,30,28.43,normal
42,30,29.38,normal
42,30,28.43,normal
42,29,29.38,unhealthy
42,29,28.43,unhealthy
42,29,28.43,unhealthy
42,29,27.5,unhealthy
42,29,27.5,unhealthy
42,29,27.5,unhealthy
42,29,27.5,unhealthy
42,29,28.43,unhealthy
42,29,27.5,unhealthy
42,29,27.5,unhealthy
42,29,27.5,unhealthy
42,29,27.5,unhealthy
42,29,28.43,unhealthy
42,29,27.5,unhealthy
42,29,27.5,unhealthy
42,29,28.43,unhealthy
42,29,28.43,unhealthy
42,29,28.43,unhealthy
42,29,28.43,unhealthy
42,29,27.5,unhealthy
42,29,27.5,unhealthy
42,29,27.5,unhealthy
42,29,27.5,unhealthy
42,29,27.5,unhealthy
42,29,27.5,unhealthy
42,29,28.43,unhealthy
42,29,28.43,unhealthy
42,29,28.43,unhealthy
42,29,28.43,unhealthy
42,29,27.5,unhealthy
42,29,27.5,unhealthy
42,29,27.5,unhealthy
42,29,27.5,unhealthy
42,28,27.5,unhealthy
42,28,26.59,unhealthy
42,28,27.5,unhealthy
42,28,26.59,unhealthy
42,28,27.5,unhealthy
42,28,26.59,unhealthy
42,28,26.59,unhealthy
42,28,25.71,unhealthy
42,28,26.59,unhealthy
42,28,27.5,unhealthy
42,28,26.59,unhealthy
42,28,26.59,unhealthy
42,28,26.59,unhealthy
42,28,27.5,unhealthy
42,28,26.59,unhealthy
42,28,26.59,unhealthy
42,28,26.59,unhealthy
42,28,26.59,unhealthy
42,28,26.59,unhealthy
43,27,26.59,unhealthy
43,27,26.59,unhealthy
43,27,26.59,unhealthy
43,27,27.5,unhealthy
43,27,26.59,unhealthy
43,27,27.5,unhealthy
43,27,27.5,unhealthy
43,27,26.59,unhealthy
43,27,26.59,unhealthy
43,27,25.71,unhealthy
43,27,30.36,unhealthy
43,27,25.71,unhealthy
43,27,25.71,unhealthy
43,27,25.71,unhealthy
43,27,25.71,unhealthy
43,27,25.71,unhealthy
43,27,25.71,unhealthy
43,27,24.85,unhealthy
43,27,25.71,unhealthy
43,27,25.71,unhealthy
43,27,24.85,unhealthy
43,27,24.85,unhealthy
43,27,24.85,unhealthy
43,27,24.85,unhealthy
43,27,24.85,unhealthy
43,27,24.85,unhealthy
43,27,23.19,unhealthy
43,27,23.19,unhealthy
43,27,23.19,unhealthy
43,27,24.01,unhealthy
43,27,24.01,unhealthy
43,27,24.85,unhealthy
43,27,24.85,unhealthy
43,27,24.01,unhealthy
43,27,24.01,unhealthy
43,27,24.85,unhealthy
43,27,24.85,unhealthy
43,27,24.85,unhealthy
43,27,24.01,unhealthy
43,27,24.85,unhealthy
43,27,25.71,unhealthy
43,27,26.59,unhealthy
43,27,25.71,unhealthy
43,26,25.71,unhealthy
43,26,24.85,unhealthy
43,26,25.71,unhealthy
43,26,24.85,unhealthy
43,26,24.85,unhealthy
43,26,25.71,unhealthy
43,26,25.71,unhealthy
43,26,24.85,unhealthy
43,26,25.71,unhealthy
43,26,24.85,unhealthy
43,26,24.85,unhealthy
43,26,25.71,unhealthy
43,26,24.01,unhealthy
43,26,23.19,unhealthy
43,26,23.19,unhealthy
43,26,23.19,unhealthy
43,26,24.01,unhealthy
43,26,24.01,unhealthy
43,26,24.01,unhealthy
43,26,24.85,unhealthy
43,26,24.85,unhealthy
43,26,24.85,unhealthy
43,25,24.85,unhealthy
43,25,24.01,unhealthy
43,25,24.85,unhealthy
43,25,24.85,unhealthy
43,25,24.85,unhealthy
43,25,24.85,unhealthy
43,25,24.01,unhealthy
43,25,23.19,unhealthy
43,25,24.01,unhealthy
43,25,24.01,unhealthy
43,25,24.85,unhealthy
43,25,26.59,unhealthy
43,25,27.5,unhealthy
43,25,28.43,unhealthy
43,25,28.43,unhealthy
43,25,28.43,unhealthy
43,25,28.43,unhealthy
43,25,28.43,unhealthy
43,25,29.38,unhealthy
43,25,27.5,unhealthy
43,25,27.5,unhealthy
43,25,27.5,unhealthy
43,25,27.5,unhealthy
43,25,27.5,unhealthy
43,25,27.5,unhealthy
43,25,28.43,unhealthy
43,25,28.43,unhealthy
43,25,28.43,unhealthy
43,25,28.43,unhealthy
43,25,29.38,unhealthy
43,25,30.36,unhealthy
43,25,29.38,unhealthy
43,25,29.38,unhealthy
43,25,28.43,unhealthy
43,25,28.43,unhealthy
43,25,28.43,unhealthy
43,24,28.43,unhealthy
43,24,28.43,unhealthy
43,24,27.5,unhealthy
43,24,26.59,unhealthy
43,24,25.71,unhealthy
43,24,25.71,unhealthy
43,24,25.71,unhealthy
43,24,25.71,unhealthy
43,24,26.59,unhealthy
43,24,25.71,unhealthy
43,24,26.59,unhealthy
43,24,25.71,unhealthy
44,24,25.71,unhealthy
44,24,25.71,unhealthy
44,24,24.85,unhealthy
44,24,24.01,unhealthy
44,24,24.01,unhealthy
44,24,24.01,unhealthy
44,24,25.71,unhealthy
44,24,26.59,unhealthy
44,24,27.5,unhealthy
44,24,26.59,unhealthy
44,24,25.71,unhealthy
44,24,25.71,unhealthy
44,24,25.71,unhealthy
44,24,26.59,unhealthy
44,24,27.5,unhealthy
44,24,28.43,unhealthy
44,24,27.5,unhealthy
44,24,27.5,unhealthy
44,24,26.59,unhealthy
44,24,27.5,unhealthy
44,24,27.5,unhealthy
44,24,28.43,unhealthy
44,24,28.43,unhealthy
44,24,28.43,unhealthy
44,24,28.43,unhealthy
44,24,27.5,unhealthy
44,24,26.59,unhealthy
44,24,25.71,unhealthy
44,24,25.71,unhealthy
44,24,26.59,unhealthy
44,24,25.71,unhealthy
44,24,25.71,unhealthy
44,24,27.5,unhealthy
44,24,29.38,unhealthy
44,24,27.5,unhealthy
44,24,28.43,unhealthy
44,24,29.38,unhealthy
44,24,30.36,unhealthy
44,24,32.39,unhealthy
44,24,31.36,unhealthy
44,24,30.36,unhealthy
44,24,31.36,unhealthy
44,23,29.38,unhealthy
44,23,29.38,unhealthy
44,23,30.36,unhealthy
44,23,29.38,unhealthy
44,23,29.38,unhealthy
44,23,31.36,unhealthy
44,23,31.36,unhealthy
44,23,34.52,unhealthy
44,23,32.39,unhealthy
44,23,33.44,unhealthy
44,23,33.44,unhealthy
44,23,33.44,unhealthy
44,23,31.36,unhealthy
44,23,32.39,unhealthy
44,23,33.44,unhealthy
44,23,34.52,unhealthy
44,23,33.44,unhealthy
44,23,34.52,unhealthy
44,23,35.63,unhealthy
44,23,36.76,unhealthy
44,23,36.76,unhealthy
44,23,35.63,unhealthy
44,23,34.52,unhealthy
44,23,35.63,unhealthy
44,23,34.52,unhealthy
44,23,33.44,unhealthy
44,23,33.44,unhealthy
44,23,32.39,unhealthy
44,23,34.52,unhealthy
44,23,34.52,unhealthy
44,23,39.11,unhealthy
44,23,37.92,unhealthy
44,23,40.32,unhealthy
44,23,40.32,unhealthy
44,23,41.57,unhealthy
44,23,40.32,unhealthy
44,23,44.15,unhealthy
44,23,41.57,unhealthy
44,23,39.11,unhealthy
44,23,45.48,unhealthy
44,23,41.57,unhealthy
44,22,41.57,unhealthy
44,22,42.84,unhealthy
44,22,44.15,unhealthy
44,22,46.85,unhealthy
44,22,42.84,unhealthy
44,22,37.92,unhealthy
44,22,37.92,unhealthy
44,22,37.92,unhealthy
44,22,37.92,unhealthy
44,22,39.11,unhealthy
45,21,36.76,unhealthy
45,21,33.44,unhealthy
45,21,33.44,unhealthy
45,21,34.52,unhealthy
45,21,35.63,unhealthy
45,21,35.63,unhealthy
45,21,35.63,unhealthy
44,22,40.32,unhealthy
44,22,41.57,unhealthy
45,21,41.57,unhealthy
45,21,41.57,unhealthy
44,22,41.57,unhealthy
44,22,39.11,unhealthy
44,22,36.76,unhealthy
45,21,36.76,unhealthy
44,22,36.76,unhealthy
44,22,37.92,unhealthy
44,22,42.84,unhealthy
44,22,44.15,unhealthy
44,22,44.15,unhealthy
44,22,48.24,unhealthy
44,22,44.15,unhealthy
44,22,46.85,unhealthy
44,22,45.48,unhealthy
44,22,42.84,unhealthy
44,22,41.57,unhealthy
44,22,41.57,unhealthy
44,22,44.15,unhealthy
44,22,41.57,unhealthy
44,22,41.57,unhealthy
44,22,41.57,unhealthy
44,22,42.84,unhealthy
44,22,44.15,unhealthy
44,22,42.84,unhealthy
44,22,42.84,unhealthy
44,22,41.57,unhealthy
44,22,41.57,unhealthy
44,22,42.84,unhealthy
44,22,40.32,unhealthy
44,22,35.63,unhealthy
44,22,34.52,unhealthy
44,22,35.63,unhealthy
44,22,39.11,unhealthy
44,22,41.57,unhealthy
44,22,40.32,unhealthy
44,22,44.15,unhealthy
44,22,52.63,unhealthy
44,22,51.13,unhealthy
44,22,44.15,unhealthy
44,22,40.32,unhealthy
44,22,46.85,unhealthy
44,22,45.48,unhealthy
44,22,40.32,unhealthy
44,21,37.92,unhealthy
44,21,36.76,unhealthy
44,21,35.63,unhealthy
44,21,34.52,unhealthy
44,21,36.76,unhealthy
44,21,48.24,unhealthy
44,21,48.24,unhealthy
44,21,48.24,unhealthy
44,21,45.48,unhealthy
44,21,45.48,unhealthy
44,21,44.15,unhealthy
44,21,44.15,unhealthy
44,21,42.84,unhealthy
44,21,45.48,unhealthy
44,21,44.15,unhealthy
44,21,44.15,unhealthy
44,21,45.48,unhealthy
44,21,45.48,unhealthy
44,22,46.85,unhealthy
44,21,42.84,unhealthy
44,21,42.84,unhealthy
44,21,44.15,unhealthy
44,21,45.48,unhealthy
44,21,48.24,unhealthy
44,21,49.67,unhealthy
44,22,48.24,unhealthy
44,22,48.24,unhealthy
44,21,49.67,unhealthy
44,21,48.24,unhealthy
44,22,49.67,unhealthy
44,22,49.67,unhealthy
44,22,48.24,unhealthy
44,22,48.24,unhealthy
44,22,49.67,unhealthy
44,22,48.24,unhealthy
44,22,54.15,unhealthy
44,22,52.63,unhealthy
44,22,52.63,unhealthy
44,22,51.13,unhealthy
44,22,48.24,unhealthy
44,21,48.24,unhealthy
44,21,55.72,unhealthy
44,21,54.15,unhealthy
44,21,52.63,unhealthy
44,21,46.85,unhealthy
44,21,46.85,unhealthy
44,21,51.13,unhealthy
44,21,52.63,unhealthy
44,21,57.31,unhealthy
44,21,57.31,unhealthy
44,21,55.72,unhealthy
44,21,57.31,unhealthy
44,21,55.72,unhealthy
44,21,54.15,unhealthy
44,21,60.61,unhealthy
44,21,58.94,unhealthy
44,21,55.72,unhealthy
44,21,57.31,unhealthy
44,21,58.94,unhealthy
44,21,60.61,unhealthy
44,21,64.05,unhealthy
44,21,57.31,unhealthy
44,21,65.83,unhealthy
44,21,64.05,unhealthy
44,21,65.83,unhealthy
44,21,65.83,unhealthy
44,21,65.83,unhealthy
44,21,65.83,unhealthy
44,21,65.83,unhealthy
44,21,62.31,unhealthy
44,21,52.63,unhealthy
44,21,60.61,unhealthy
44,21,73.33,unhealthy
44,21,75.31,unhealthy
44,21,71.4,unhealthy
44,21,75.31,unhealthy
44,21,75.31,unhealthy
44,21,77.32,unhealthy
44,21,69.5,unhealthy
44,21,69.5,unhealthy
44,21,64.05,unhealthy
44,21,65.83,unhealthy
44,21,69.5,unhealthy
44,21,67.65,unhealthy
44,21,75.31,unhealthy
44,21,69.5,unhealthy
44,21,65.83,unhealthy
44,21,67.65,unhealthy
44,21,65.83,unhealthy
44,21,65.83,unhealthy
44,21,92.65,unhealthy
44,22,73.33,unhealthy
44,21,79.38,unhealthy
44,21,75.31,unhealthy
44,21,62.31,unhealthy
44,21,57.31,unhealthy
44,21,65.83,unhealthy
44,21,79.38,unhealthy
44,22,67.65,unhealthy
44,21,64.05,unhealthy
44,22,58.94,unhealthy
44,22,77.32,unhealthy
44,22,65.83,unhealthy
44,22,57.31,unhealthy
44,22,69.5,unhealthy
44,22,75.31,unhealthy
44,22,71.4,unhealthy
44,22,75.31,unhealthy
44,22,69.5,unhealthy
44,22,67.65,unhealthy
44,22,58.94,unhealthy
44,22,55.72,unhealthy
44,22,52.63,unhealthy
44,22,60.61,unhealthy
44,22,60.61,unhealthy
44,22,57.31,unhealthy
44,22,57.31,unhealthy
44,22,60.61,unhealthy
44,22,58.94,unhealthy
44,22,58.94,unhealthy
44,22,65.83,unhealthy
44,22,73.33,unhealthy
44,22,67.65,unhealthy
44,22,71.4,unhealthy
44,22,65.83,unhealthy
44,22,75.31,unhealthy
44,22,71.4,unhealthy
44,22,64.05,unhealthy
44,22,55.72,unhealthy
44,22,62.31,unhealthy
44,22,69.5,unhealthy
44,22,69.5,unhealthy
44,22,60.61,unhealthy
44,22,65.83,unhealthy
44,22,60.61,unhealthy
44,22,64.05,unhealthy
44,22,55.72,unhealthy
44,22,54.15,unhealthy
44,22,54.15,unhealthy
44,22,77.32,unhealthy
44,23,79.38,unhealthy
43,23,88.05,unhealthy
43,24,95.02,unhealthy
43,24,97.44,unhealthy
43,24,99.9,unhealthy
43,24,99.9,unhealthy
42,25,97.44,unhealthy
42,25,92.65,unhealthy
41,24,90.32,unhealthy
40,24,90.32,unhealthy
40,24,85.81,unhealthy
40,24,83.63,unhealthy
39,24,83.63,unhealthy
39,25,83.63,unhealthy
39,25,81.48,unhealthy
39,25,81.48,unhealthy
38,25,79.38,unhealthy
38,24,75.31,unhealthy
38,25,73.33,unhealthy
38,25,75.31,unhealthy
38,25,73.33,unhealthy
38,25,75.31,unhealthy
38,25,75.31,unhealthy
38,24,75.31,unhealthy
38,24,73.33,unhealthy
38,24,73.33,unhealthy
38,24,73.33,unhealthy
38,24,73.33,unhealthy
38,24,73.33,unhealthy
38,24,73.33,unhealthy
38,24,73.33,unhealthy
37,25,67.65,unhealthy
37,25,73.33,unhealthy
37,25,64.05,unhealthy
37,24,64.05,unhealthy
35,24,62.31,unhealthy
35,25,62.31,unhealthy
34,26,60.61,unhealthy
34,26,62.31,unhealthy
33,27,62.31,unhealthy
33,27,62.31,unhealthy
33,26,62.31,unhealthy
33,26,60.61,unhealthy
33,26,60.61,unhealthy
33,26,60.61,unhealthy
33,26,62.31,unhealthy
33,26,60.61,unhealthy
33,26,62.31,unhealthy
33,26,60.61,unhealthy
33,26,62.31,unhealthy
32,27,62.31,normal
32,27,60.61,normal
32,27,62.31,normal
32,27,60.61,normal
32,27,62.31,normal
32,27,62.31,normal
32,27,62.31,normal
32,27,62.31,normal
32,27,60.61,normal
32,27,62.31,normal
32,27,62.31,normal
32,27,60.61,normal
32,27,60.61,normal
32,27,62.31,normal
32,27,60.61,normal
32,27,60.61,normal
32,27,60.61,normal
32,27,60.61,normal
32,27,60.61,normal
31,27,60.61,normal
31,27,60.61,normal
31,27,62.31,normal
31,26,62.31,normal
31,27,60.61,normal
31,26,62.31,normal
31,26,62.31,normal
31,26,60.61,normal
31,26,60.61,normal
31,26,60.61,normal
31,26,60.61,normal
31,26,60.61,normal
31,26,58.94,normal
31,26,58.94,normal
31,26,60.61,normal
31,26,60.61,normal
31,27,58.94,normal
31,27,60.61,normal
31,27,60.61,normal
31,26,60.61,normal
31,26,58.94,normal
31,26,58.94,normal
31,26,58.94,normal
31,26,58.94,normal
31,26,58.94,normal
31,26,57.31,normal
31,26,58.94,normal
31,26,57.31,normal
31,26,57.31,normal
30,26,60.61,normal
31,28,58.94,normal
31,28,58.94,normal
31,28,58.94,normal
31,27,57.31,normal
31,27,57.31,normal
31,27,55.72,normal
30,27,55.72,normal
30,27,54.15,normal
30,27,52.63,normal
30,27,54.15,normal
30,27,54.15,normal
30,27,54.15,normal
30,27,52.63,normal
30,27,52.63,normal
30,27,51.13,normal
30,27,52.63,normal
30,27,51.13,normal
30,27,51.13,normal
30,27,51.13,normal
32,31,48.24,healthy
33,31,45.48,normal
34,31,44.15,normal
35,30,42.84,normal
36,30,41.57,normal
36,30,40.32,normal
37,29,40.32,unhealthy
37,29,44.15,unhealthy
38,28,42.84,unhealthy
38,28,41.57,unhealthy
38,28,46.85,unhealthy
38,28,45.48,unhealthy
38,28,44.15,unhealthy
39,28,45.48,unhealthy
39,28,49.67,unhealthy
39,28,45.48,unhealthy
39,28,58.94,unhealthy
39,28,73.33,unhealthy
39,28,54.15,unhealthy
39,28,57.31,unhealthy
39,28,49.67,unhealthy
39,28,48.24,unhealthy
40,27,48.24,unhealthy
40,27,45.48,unhealthy
40,27,48.24,unhealthy
40,27,51.13,unhealthy
40,27,49.67,unhealthy
40,27,55.72,unhealthy
40,27,58.94,unhealthy
40,27,54.15,unhealthy
40,27,60.61,unhealthy
40,27,54.15,unhealthy
40,27,52.63,unhealthy
40,27,64.05,unhealthy
40,27,62.31,unhealthy
40,27,57.31,unhealthy
40,27,65.83,unhealthy
40,27,69.5,unhealthy
40,27,75.31,unhealthy
40,27,65.83,unhealthy
41,27,62.31,unhealthy
41,27,85.81,unhealthy
41,27,75.31,unhealthy
41,27,69.5,unhealthy
41,27,90.32,unhealthy
41,27,88.05,unhealthy
41,27,83.63,unhealthy
41,27,77.32,unhealthy
41,27,77.32,unhealthy
41,27,77.32,unhealthy
41,27,85.81,unhealthy
41,27,104.98,unhealthy
41,27,102.42,unhealthy
41,27,88.05,unhealthy
41,27,92.65,unhealthy
41,27,83.63,unhealthy
41,27,85.81,unhealthy
41,27,83.63,unhealthy
41,27,83.63,unhealthy
41,27,81.48,unhealthy
41,27,88.05,unhealthy
41,27,88.05,unhealthy
41,27,88.05,unhealthy
41,27,95.02,unhealthy
41,27,77.32,unhealthy
41,27,81.48,unhealthy
41,27,79.38,unhealthy
41,27,83.63,unhealthy
41,27,81.48,unhealthy
41,27,85.81,unhealthy
41,27,79.38,unhealthy
41,27,90.32,unhealthy
41,27,95.02,unhealthy
41,27,102.42,unhealthy
41,27,77.32,unhealthy
41,27,83.63,unhealthy
41,27,75.31,unhealthy
41,27,85.81,unhealthy
41,27,81.48,unhealthy
41,27,99.9,unhealthy
41,27,81.48,unhealthy
41,27,62.31,unhealthy
41,27,60.61,unhealthy
41,26,40.32,unhealthy
41,26,49.67,unhealthy
41,26,49.67,unhealthy
41,26,67.65,unhealthy
41,27,51.13,unhealthy
41,26,69.5,unhealthy
41,26,79.38,unhealthy
41,26,71.4,unhealthy
41,26,57.31,unhealthy
41,26,60.61,unhealthy
41,26,73.33,unhealthy
41,26,79.38,unhealthy
41,26,71.4,unhealthy
41,26,69.5,unhealthy
41,27,92.65,unhealthy
41,27,77.32,unhealthy
41,27,71.4,unhealthy
41,26,67.65,unhealthy
41,26,54.15,unhealthy
41,26,62.31,unhealthy
42,26,54.15,unhealthy
42,26,57.31,unhealthy
42,26,49.67,unhealthy
42,26,46.85,unhealthy
42,26,46.85,unhealthy
42,26,57.31,unhealthy
41,26,54.15,unhealthy
41,26,49.67,unhealthy
41,26,45.48,unhealthy
41,26,44.15,unhealthy
41,26,42.84,unhealthy
42,26,52.63,unhealthy
41,26,46.85,unhealthy
41,27,67.65,unhealthy
41,28,83.63,unhealthy
41,31,102.42,unhealthy
40,33,110.26,unhealthy
39,36,112.98,unhealthy
39,37,112.98,unhealthy
38,36,110.26,unhealthy
38,35,107.6,unhealthy
37,35,102.42,unhealthy
37,35,99.9,normal
36,34,95.02,normal
36,33,90.32,normal
36,33,90.32,normal
36,32,85.81,normal
35,31,88.05,normal
35,31,81.48,normal
35,30,81.48,normal
35,30,79.38,normal
35,30,75.31,normal
35,29,77.32,unhealthy
35,29,75.31,unhealthy
35,29,75.31,unhealthy
34,30,75.31,normal
34,29,73.33,unhealthy
34,29,75.31,unhealthy
34,29,73.33,unhealthy
34,29,75.31,unhealthy
34,29,75.31,unhealthy
34,29,75.31,unhealthy
34,29,73.33,unhealthy
34,29,73.33,unhealthy
34,29,62.31,unhealthy
35,30,58.94,normal
36,30,55.72,normal
36,30,52.63,normal
37,30,49.67,normal
38,29,48.24,unhealthy
38,29,48.24,unhealthy
38,29,48.24,unhealthy
39,29,48.24,unhealthy
39,29,48.24,unhealthy
39,29,51.13,unhealthy
39,29,49.67,unhealthy
39,29,48.24,unhealthy
39,29,55.72,unhealthy
39,29,51.13,unhealthy
39,29,52.63,unhealthy
40,28,55.72,unhealthy
40,28,49.67,unhealthy
40,28,65.83,unhealthy
40,28,54.15,unhealthy
40,28,51.13,unhealthy
40,28,48.24,unhealthy
40,28,57.31,unhealthy
40,28,57.31,unhealthy
40,28,57.31,unhealthy
40,28,60.61,unhealthy
40,28,54.15,unhealthy
40,28,54.15,unhealthy
40,28,55.72,unhealthy
40,28,58.94,unhealthy
40,28,55.72,unhealthy
40,28,54.15,unhealthy
40,28,49.67,unhealthy
40,28,48.24,unhealthy
40,28,44.15,unhealthy
40,28,46.85,unhealthy
40,28,49.67,unhealthy
40,28,52.63,unhealthy
40,28,45.48,unhealthy
40,28,48.24,unhealthy
40,28,51.13,unhealthy
40,28,46.85,unhealthy
40,28,45.48,unhealthy
40,28,54.15,unhealthy
40,28,45.48,unhealthy
41,28,46.85,unhealthy
41,28,46.85,unhealthy
41,28,42.84,unhealthy
41,28,44.15,unhealthy
41,28,44.15,unhealthy
41,28,44.15,unhealthy
41,28,42.84,unhealthy
41,28,42.84,unhealthy
41,28,40.32,unhealthy
41,28,41.57,unhealthy
41,28,42.84,unhealthy
41,28,42.84,unhealthy
41,28,42.84,unhealthy
41,28,44.15,unhealthy
41,28,42.84,unhealthy
41,28,40.32,unhealthy
